"count";"username";"datetime";"text"
"516";"bsky19558";"23:25:40 13-01-2021";"ملی پلاس عالیه"
"517";"nadalivahid.everything";"23:26:22 13-01-2021";"بسیار عالی و فوق العاده❤"
"518";"bsky19558";"23:26:52 13-01-2021";"یک مجموعه زیبا"
"519";"mahdi_poormohammad";"23:28:29 13-01-2021";"عالیه حرف نداره"
"520";"mp.abbasi";"23:36:58 13-01-2021";"دیگه چی بهتر از این آدم حوصلش سر نمیره"
"521";"sama.gh11";"23:37:33 13-01-2021";"مبارکاااا باشه خیلی باحال و جذاب واسه هممون یک تجربه جدیده😍👌"
"522";"zahra94ahmadi_";"23:37:34 13-01-2021";"خيلي خوب و لذت بخشه تبريك❤️❤️"
"523";"sama.gh11";"23:38:05 13-01-2021";"@yegane.gh0_o"
"524";"sama.gh11";"23:38:19 13-01-2021";"@reyhane.gh02"
"525";"sama.gh11";"23:38:30 13-01-2021";"@ashraf.pur"
"526";"sama.gh11";"23:38:41 13-01-2021";"@fateme.p171"
"527";"bsky19558";"23:39:10 13-01-2021";"طراحی داخلی عالی"
"528";"bsky19558";"23:39:12 13-01-2021";"آرامش با ملی پلاس"
"529";"bsky19558";"23:39:16 13-01-2021";"خیلی زیباست"
"530";"bsky19558";"23:39:18 13-01-2021";"خیلی قشنگه"
"531";"bsky19558";"23:39:21 13-01-2021";"بی نظیر"
"532";"bsky19558";"23:39:24 13-01-2021";"بی همتا"
"533";"bsky19558";"23:39:27 13-01-2021";"دوست داشتنی"
"534";"bsky19558";"23:39:28 13-01-2021";"بهترین"
"535";"sama.gh11";"23:39:37 13-01-2021";"@samin.ghe"
"536";"sama.gh11";"23:39:46 13-01-2021";"@miss.o_official"
"537";"sama.gh11";"23:40:09 13-01-2021";"@yegane.gh0_o @reyhane.gh02 @ashraf.pur @fateme.p171 @samin.ghe @miss.o_official"
"538";"parisakhodaei_sofi";"23:42:24 13-01-2021";"وای چقدر آرامش بخشه🥰امیدوارم همه شعبه هاتون انقدر زیبا بشن به زودی🙏😍"
"539";"parisakhodaei_sofi";"23:45:01 13-01-2021";"از همش جالبتر آشپزخونه شه که به نظر میرسه پذیرایی از مشتری هم داشته باشن👌🤩"
"540";"sabamiri722";"23:45:04 13-01-2021";"من رفتم تو سایت دیدم ، چقدرررر عالی بود 😍"
"541";"sabamiri722";"23:45:48 13-01-2021";"#بانک_ملی_ایران_بانک_همه_مردم_ایران #بانک_ملی_ایران"
"542";"sabamiri722";"23:46:02 13-01-2021";"#نامبروانی👌👌نامبروان🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼💙🌼🌼💓🌼🌼🌼🍃🍃🍃🍃🍃🌼🌼🌼🌼🍃🌼🌼🌼💗🌼🌼💛🍃🌼🌼🌼💪✋✋🌴🌴"
"543";"parisakhodaei_sofi";"23:46:30 13-01-2021";"و کتابخونه عالی که دیگه کسی حوصله اش سر نمیره و وقتش تلف نمیشه👍👏"
"544";"dian_shadow772";"23:46:51 13-01-2021";"آینده رو میشه دید"
"545";"mahdi_poormohammad";"23:47:53 13-01-2021";"@sajjadpmt"
"546";"mahdi_poormohammad";"23:48:03 13-01-2021";"@vahidnavidi68"
"547";"mahdi_poormohammad";"23:48:19 13-01-2021";"@hamed.maleki.music"
"548";"mahdi_poormohammad";"23:48:33 13-01-2021";"@cactusbaran.ir"
"549";"mahdi_poormohammad";"23:48:47 13-01-2021";"@cactusshop1984"
"550";"helma.966";"23:49:26 13-01-2021";"خیلی عالی و بینظیر 👌🏻"
"551";"n.aseman961";"23:50:28 13-01-2021";"تغییر رویکرد بانکداری سنتی به بانکداری مدرن"
"552";"servin.artan";"23:54:01 13-01-2021";"بینظیر و عالی🤩🤩🤩🤩🤩🤩🤩🤩🤩"
"553";"soltanihasan940";"23:54:03 13-01-2021";"عالی❤️❤️❤️"
"554";"servin.artan";"23:54:08 13-01-2021";"دمتون گرم🤩🤩🤩🤩🤩"
"555";"sadaf.araz20";"23:56:01 13-01-2021";"دستاورد های نوین بانک ملی"
"556";"maryamaneh10";"23:57:59 13-01-2021";"طراحی زیبا"
"557";"maryamaneh10";"23:58:04 13-01-2021";"ماندگار"
"558";"maryamaneh10";"23:58:06 13-01-2021";"عالی"
"559";"reza_gharajeh_82";"23:58:13 13-01-2021";"واقعا زیبا و به دل نشین و با کیفیت بود💙💙"
"560";"maryamaneh10";"23:58:43 13-01-2021";"نوآوری❤️😍"
"561";"nnsohrabi";"00:00:06 14-01-2021";"خیلی قشنگ بود، امیدوارم هرچه زودتر از نزدیک ببینمش ، احساس کردم وارد مرکز خرید زیبا شدم ، ترکیب رنگها و مبلمان و فضای شعبه هیچ شباهتی به یه بانک و یا اداره نداشت ، قسمت مورد علاقه من کتابخونه بود که حتما اگه کار بانکی هم نداشته باشم ازش استفاده میکنم ، خیلی ممنون بابت این اتفاق قشنگ و متفاوت ❤️"
"562";"nnsohrabi";"00:00:25 14-01-2021";"@mohamad30hrabi"
"563";"ali.hda333";"00:01:02 14-01-2021";"مکانیزه شدن خدمات و فضای آرامش بخش در کنار فرهنگ کتابخوانی"
"564";"dokhtaram_dian_90";"00:01:05 14-01-2021";"خسته نباشید🤩🤩🤩🤩🤩عالی👏👏👏👏👏👏👏👏👏"
"565";"dokhtaram_dian_90";"00:01:11 14-01-2021";"خدا قوت"
"566";"nnsohrabi";"00:01:29 14-01-2021";"@sirous._.sohrabi"
"567";"hossein.ar048";"00:04:13 14-01-2021";"پیشرو در خدمات غیر حضوری و بانکداری دیجیتال"
"568";"elena_queen26";"00:09:25 14-01-2021";"به کار گیری زیرساخت های نوین بانکداری و گشودن ورق بانکداری غیر حضوری که باعث افتخار برای مشتریان بانک ملی است"
"569";"mojtaba.sport33";"00:12:41 14-01-2021";"ملی پلاس یعنی آینده یعنی پیش به سوی هوشمند سازی"
"570";"arefkhodadadii";"00:13:51 14-01-2021";"واقعا عالی بود مخصوصا لگوی ملی پلاس خیلی عالی بود"
"571";"fariba___dashti";"00:14:31 14-01-2021";"@azadeh.bagheri73"
"572";"fariba___dashti";"00:14:43 14-01-2021";"@azadeh.bagheri73"
"573";"fariba___dashti";"00:14:53 14-01-2021";"@__dashtiiii"
"574";"fariba___dashti";"00:15:26 14-01-2021";"@mina_najafi_4"
"575";"fariba___dashti";"00:15:45 14-01-2021";"عالی و بینظیر"
"576";"yosra_ar777";"00:18:45 14-01-2021";"تحول در ساختار بانکداری"
"577";"mahsa.re1987";"00:19:39 14-01-2021";"@mhrban.mn"
"578";"mahsa.re1987";"00:19:53 14-01-2021";"@banafshe.malekzade"
"579";"mahsa.re1987";"00:20:07 14-01-2021";"@doyadoyamooda_iran"
"580";"mahsa.re1987";"00:20:38 14-01-2021";"@nazanin.baneshi90"
"581";"mahsa.re1987";"00:20:44 14-01-2021";"@zahra.rd2019"
"582";"ni.ebrahimi14";"00:21:51 14-01-2021";"امکانات منحصر به فردش و چیدمان توام با آرامش محیطی حرف نداره"
"583";"fereshte_golestani";"00:24:21 14-01-2021";"فوق العادس👏👏👏👏"
"584";"hossein.ad777";"00:27:28 14-01-2021";"پیشرو در بانکداری نوین"
"585";"abolfazlesmaili.alv";"00:27:45 14-01-2021";"باز هم یک گام به جلوی عالی توسط بانک ملی"
"586";"hoda_m_59";"00:29:29 14-01-2021";"بسیار عالی دست مریزا👌👌👌👌👌👌👏👏👏👏"
"587";"ramin.as98";"00:31:49 14-01-2021";"خدمات عالی و کاربردی ارائه میده و اینکه سرعت پاسخگویی ب خیلی از کارا مثل انتقال ووو زیاد هستش 😉👌"
"588";"yeganeh.sirvani";"00:34:20 14-01-2021";"اعتماد به بانکداری مدرن"
"589";"pesaram_tajesaram";"00:36:29 14-01-2021";"پیشرفت سرعت آرامش"
"590";"delshad_a78";"00:41:15 14-01-2021";"محیط آرام و مدرن"
"591";"baharsabz435";"00:43:33 14-01-2021";"افتخار بانکداری"
"592";"m_chakavak787";"00:46:23 14-01-2021";"شعبه مکانیزه و شیک"
"593";"hoda_m_59";"00:47:59 14-01-2021";"عالی و فوق العاده👌👌👏"
"594";"soh_eylmosa";"00:48:52 14-01-2021";"بانک ملی اولین در نوع خودش"
"595";"mina_karbalahosseini";"00:49:10 14-01-2021";"بانک ملی همیشه اولین در نوآوری👌"
"596";"mina_karbalahosseini";"00:50:04 14-01-2021";"@mojgan_hosseini"
"597";"arezodalili96";"00:51:09 14-01-2021";"پیشتازی مدرنی دیجیتالی و مشتری پسند"
"598";"noroozi.72";"00:55:15 14-01-2021";"@capitan.kocholo"
"599";"noroozi.72";"00:55:39 14-01-2021";"واقعا یه کار و طرح ماندگار هستش 👏👏👏😍😍😍"
"600";"noroozi.72";"00:55:50 14-01-2021";"کتابخونه عالیه😍😍😍"
"601";"noroozi.72";"00:56:09 14-01-2021";"لوگو واقعا بینظیره 😍😍😍😍"
"602";"noroozi.72";"00:56:12 14-01-2021";"😍😍😍😍"
"603";"noroozi.72";"00:56:24 14-01-2021";"@monyr.taleb"
"604";"noroozi.72";"00:56:27 14-01-2021";"@leyla.azizy"
"605";"noroozi.72";"00:56:30 14-01-2021";"@manoto330"
"606";"noroozi.72";"00:56:33 14-01-2021";"@pourya88m"
"607";"lady.saraa.24";"00:58:31 14-01-2021";"عالی و شیک"
"608";"narges_yeganeh22";"01:00:22 14-01-2021";"دیجیتالی و مکانیزه عالیه"
"609";"dorna_r_124";"01:02:14 14-01-2021";"عظمت تکنولوژی و خدمات غیر حضوری"
"610";"hengameh.javid.h";"01:04:11 14-01-2021";"بینظیر و ارجمند و جاودانه"
"611";"tina_talischi";"01:06:07 14-01-2021";"@f.asgari1370"
"612";"tina_talischi";"01:06:16 14-01-2021";"@miiss__rajaby.1566"
"613";"tina_talischi";"01:06:40 14-01-2021";"@miiss__rajaby.1566"
"614";"fatemeh_r114";"01:06:58 14-01-2021";"شکیل و آرامش بخش"
"615";"mohammadhossein.2019";"01:07:56 14-01-2021";"@leyla.azizy"
"616";"mohammadhossein.2019";"01:08:00 14-01-2021";"@monyr.taleb"
"617";"mohammadhossein.2019";"01:08:25 14-01-2021";"@leyla.azizy"
"618";"mohammadhossein.2019";"01:08:27 14-01-2021";"@monyr.taleb"
"619";"mohammadhossein.2019";"01:09:47 14-01-2021";"@pourya88m"
"620";"david.n.74";"01:10:54 14-01-2021";"خیلی خوب بود ، حتی مجازیش، بعنوان یه مرکز تفریحی و فرهنگی میشه بهش نگاه کرد که کارهای بانکی هم‌میتونی انجام بدی ، ایده کافی شاپ و کتابخونه عالی‌ بود ، احساس میکنم وقتی وارد میشی کاملا خستگیت درمیره ، اصلا شبیه شعبه بانک نبود ، من از کافی شاپ خیلی خوشم اومد واگه تو شهرمون افتتاح بشه حتما برای کارهای بانکی به ملی پلاس میرم😍"
"621";"mohammadhossein.2019";"01:11:10 14-01-2021";"@pourya88m"
"622";"mohammadhossein.2019";"01:15:04 14-01-2021";"👌👌👌👌"
"623";"mohammadhossein.2019";"01:15:06 14-01-2021";"👏👏👏👏"
"624";"mohammadhossein.2019";"01:15:45 14-01-2021";"👌👌👌👌"
"625";"mohsen_i2020";"01:19:53 14-01-2021";"سلام.هرجا سخن از اعتماد است نام بانک ملی میدرخشد،بیش از یک دهه حساب قرض الحسنه دارم ولی تاکنون جایزه ای ندیدم.با تشکر"
"626";"dokhtare_mehr7";"01:30:12 14-01-2021";"@shia.s.h"
"627";"dokhtare_mehr7";"01:30:23 14-01-2021";"خیلی عالی و خوب 🌹🌹"
"628";"dokhtare_mehr7";"01:30:31 14-01-2021";"لوگو زیبا"
"629";"s.khani3955";"01:30:57 14-01-2021";"توشهرماکه نداره کجابریم عکس بگیریم؟"
"630";"dokhtare_mehr7";"01:32:47 14-01-2021";"خیلی عالی و خوب 🌹🌹"
"631";"miss_m_9093";"01:54:05 14-01-2021";"@1334.farhad"
"632";"miss_m_9093";"01:54:25 14-01-2021";"@ghanone_jazb77"
"633";"miss_m_9093";"01:54:44 14-01-2021";"@hm.wd2253"
"634";"miss_m_9093";"01:55:01 14-01-2021";"@sydjll66"
"635";"miss_m_9093";"01:55:21 14-01-2021";"@isaamiri53"
"636";"miss_m_9093";"01:55:38 14-01-2021";"@ali.biglari1383"
"637";"miss_m_9093";"01:56:36 14-01-2021";"@sh.ryf4176"
"638";"miss_m_9093";"01:56:48 14-01-2021";"@melika.13.81"
"639";"asal.ershad71";"02:16:41 14-01-2021";"بانک ملی بانک آینده🔥🔥🔥🔥🔥❤️❤️❤️"
"640";"asal.ershad71";"02:16:54 14-01-2021";"❤️❤️❤️❤️👏👏👏"
"641";"mostafa99pi";"02:17:05 14-01-2021";"بانک عالی،بانک ملی،@amirali20202121 @amirhosein_vanakiiii @amir.pishyar @rezavanaki.f"
"642";"wrnasery.maryam";"02:19:23 14-01-2021";"Pishraft hargez motevaghef nemishe. Negah jadid Dar arseyeh bankdari ba vorood siba bank meli aghaz shod va in negah baraye residan be ofoghhay roshan tar ba bank meli edameh payda khahad Kard."
"643";"wrnasery.maryam";"02:19:29 14-01-2021";"Pishraft hargez motevaghef nemishe. Negah jadid Dar arseyeh bankdari ba vorood siba bank meli aghaz shod va in negah baraye residan be ofoghhay roshan tar ba bank meli edameh payda khahad Kard."
"644";"asal.ershad71";"02:20:38 14-01-2021";"❤️❤️❤️❤️👏👏👏"
"645";"mostafa99pi";"02:20:48 14-01-2021";"#ملی_پلاس بانک ملی بانک عالی. @rezavanaki.f @amir__ghaimi___85 @amirali20202121 @xamirew"
"646";"shayan_6446";"02:40:33 14-01-2021";"بانک ملی عالیه 👏❤️👑😍🙌"
"647";"nazaniein";"02:49:15 14-01-2021";"بسیار عالی #ملی_پلاس 💕💕💕"
"648";"nazaniein";"02:49:19 14-01-2021";"بسیار عالی #ملی_پلاس 💕💕💕"
"649";"nazaniein";"02:49:25 14-01-2021";"@maryam_raod"
"650";"nazaniein";"02:49:27 14-01-2021";"@coco.misss"
"651";"nazaniein";"02:49:33 14-01-2021";"@kianeiii"
"652";"nazaniein";"02:49:35 14-01-2021";"@coco.misss"
"653";"nazaniein";"02:49:36 14-01-2021";"@kianeiii"
"654";"nazaniein";"02:49:38 14-01-2021";"@maryam_raod"
"655";"nazaniein";"02:49:42 14-01-2021";"@kianeiii"
"656";"nazaniein";"02:49:44 14-01-2021";"@maryam_raod"
"657";"nazaniein";"02:50:00 14-01-2021";"@maryam_raod"
"658";"nazaniein";"02:50:03 14-01-2021";"@maryam_raod"
"659";"miss_m_9093";"03:17:12 14-01-2021";"@hm.wd2253"
"660";"miss_m_9093";"03:17:15 14-01-2021";"@sydjll66"
"661";"miss_m_9093";"03:17:17 14-01-2021";"@1334.farhad"
"662";"miss_m_9093";"03:17:19 14-01-2021";"@isaamiri53"
"663";"miss_m_9093";"03:17:21 14-01-2021";"@melika.13.81"
"664";"miss_m_9093";"03:17:22 14-01-2021";"@ali.biglari1383"
"665";"miss_m_9093";"03:17:24 14-01-2021";"@hm.wd2253"
"666";"maryam.kh6357";"04:25:22 14-01-2021";"اعتماد و افتخار با ملی پلاس دو چندان میشه @mari.kh8442"
"667";"maryam.kh6357";"04:26:10 14-01-2021";"@mari.kh8442 با ملی پلاس اعتماد و افتخار دو چندان میشه👌"
"668";"maryam__4596";"05:35:04 14-01-2021";"عالیه"
"669";"kamyar_khakbaz";"07:18:58 14-01-2021";"۳۰۰ تومن ؟😂😂"
"670";"mojtaba121312";"08:03:10 14-01-2021";"بانک ملی ایران اعتماد ملی پلاس زیبا و قابل برانگیز"
"671";"dutty444400";"08:49:54 14-01-2021";"تنها بانکی که واقعا بهش اعتماددارم حتی اگر کره زمین نابود بشه 😐 نمیدونم چرا ولی اعتمادم واقن بهش زیاده سود چندانی نمیده 🤦🏻‍♀️ولی پولامو میزارم این بانک بخاطر اعتمادم"
"672";"msadra60724288";"09:04:03 14-01-2021";"بسیار عالی و فوق العاده😍😍"
"673";"msadra60724288";"09:04:09 14-01-2021";"@hassan.farvi"
"674";"msadra60724288";"09:04:12 14-01-2021";"@hanaaa.007"
"675";"msadra60724288";"09:04:16 14-01-2021";"@my_love_farvi"
"676";"nasim_mostafa";"09:27:26 14-01-2021";"ابتکاری نوین و رنگهایی شاد و کتابخانه ای شیک که ایده جالبیه و به روزترین سیستم ها موفق باشید و بدرخشید👌👌"
"677";"nasim_mostafa";"09:27:41 14-01-2021";"@gandom_asgharii"
"678";"nasim_mostafa";"09:27:46 14-01-2021";"@malihehakbari3"
"679";"nasim_mostafa";"09:27:50 14-01-2021";"@the.happy.koala"
"680";"maryam_rezaei_66";"09:39:19 14-01-2021";"@maryamr.1391"
"681";"maryam_rezaei_66";"09:39:24 14-01-2021";"@fateme_s_41"
"682";"mohammadhossein.2019";"09:43:04 14-01-2021";"@monyr.taleb"
"683";"mohammadhossein.2019";"09:43:24 14-01-2021";"واقعا جالب و غرور آفرین 👌"
"684";"mohammadhossein.2019";"09:43:29 14-01-2021";"ماندگار😍"
"685";"mohammadhossein.2019";"09:43:44 14-01-2021";"لوگوی قشنگی بود بینظیره👌😍❤️👏"
"686";"mohammadhossein.2019";"09:43:59 14-01-2021";"قسمت کتابخونه هم عالیه👌👏😍"
"687";"goli.fatemehzahra";"09:54:55 14-01-2021";"👌🌸"
"688";"fateme_s_41";"09:58:45 14-01-2021";"@hana_r_99"
"689";"fateme_s_41";"09:59:36 14-01-2021";"محیط رویایی پر از حس خوب 👏👏👏👏انتخاب رنگها دیزاین محشر بود💞"
"690";"hamidreza_yazdani83";"10:04:26 14-01-2021";"درود خسته نباشید❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥"
"691";"shivababaei69";"10:17:30 14-01-2021";"بانک ملی یعنی حس خوب حس امنیت💞"
"692";"maryamr.1391";"10:17:43 14-01-2021";"بسیار دوست داشتنی آرامش بخش و رویایی❤️😍👏 خدا قوت"
"693";"shivababaei69";"10:19:52 14-01-2021";"بانک ملی ی بانک نمونه س❤️"
"694";"my_love_farvi";"10:21:03 14-01-2021";"واقعاً عالی و لذت بخشه و باعث افتخار😍😍"
"695";"my_love_farvi";"10:21:10 14-01-2021";"@girl_boy_73"
"696";"shivababaei69";"10:21:11 14-01-2021";"@sahel.6669 @nahal_93523 @babaei7152 @ftmh8015 @m.salehvalizadeh.e @arefe.rakhshbahar @mahbod475 @saraygh85 @amiraliasadi922 @smnh5053"
"697";"my_love_farvi";"10:21:15 14-01-2021";"@nakhl_va_nakhil"
"698";"shivababaei69";"10:22:22 14-01-2021";"@valizade3652 @1364valizadeh @shab.nam1364 @__________sib365 @paniz.niyazi1 @fatemehyas2020 @sadeghi.m.a.h @parvin.vz2902 @salehvalizadeh @sarina_babaii"
"699";"shivababaei69";"10:25:05 14-01-2021";"@parvin_v1424 @fatema_sdq @shoko.6496 @batooldadashi @smnh9536 @n.8058 @zahra.b76 @h.8058 @leila_ghasmi56 @z.babaei.63"
"700";"maryam1232h";"10:25:46 14-01-2021";"عالی"
"701";"maryam1232h";"10:25:50 14-01-2021";"شیک"
"702";"maryam1232h";"10:25:51 14-01-2021";"قشنگ"
"703";"maryam1232h";"10:25:58 14-01-2021";"لذت بردم"
"704";"maryam1232h";"10:26:10 14-01-2021";"باعث افتخاره👏"
"705";"maryam1232h";"10:26:14 14-01-2021";"❤️❤️❤️"
"706";"maryam1232h";"10:26:19 14-01-2021";"موفق باشید💙🌷"
"707";"adambarfi207i";"10:27:13 14-01-2021";"خیلی خوبه"
"708";"adambarfi207i";"10:27:20 14-01-2021";"عالیه"
"709";"adambarfi207i";"10:27:32 14-01-2021";"محیط مناسب"
"710";"adambarfi207i";"10:27:46 14-01-2021";"فضای دلنشین"
"711";"adambarfi207i";"10:28:03 14-01-2021";"طراحی داخلی فوق‌العاده"
"712";"adambarfi207i";"10:28:15 14-01-2021";"رنگ بندی فوق‌العاده زیبا"
"713";"adambarfi207i";"10:28:36 14-01-2021";"دوست داشتنی"
"714";"adambarfi207i";"10:28:43 14-01-2021";"بهترین"
"715";"adambarfi207i";"10:28:48 14-01-2021";"عالیه"
"716";"adambarfi207i";"10:28:57 14-01-2021";"آرامش با ملی پلاس"
"717";"nadalivahid.oldfilm";"10:41:14 14-01-2021";"بانکی خوب و عالی👌"
"718";"yasnaa139805";"11:03:36 14-01-2021";"عالیه"
"719";"yasnaa139805";"11:03:40 14-01-2021";"دست مریزاد"
"720";"yasnaa139805";"11:03:44 14-01-2021";"نواوری"
"721";"yasnaa139805";"11:03:46 14-01-2021";"خلاقیت"
"722";"yasnaa139805";"11:03:47 14-01-2021";"😍👏"
"723";"mozhgan.k75";"11:05:11 14-01-2021";"خیلی ام عالی مثل همیشه 💚💚💚"
"724";"alianary35";"11:18:08 14-01-2021";"عالی بود"
"725";"ahmad.a38";"11:18:52 14-01-2021";"خوب بود"
"726";"mojnoor_88";"11:19:32 14-01-2021";"عالیه"
"727";"mehr_4658";"11:20:07 14-01-2021";"خوبه"
"728";"goldany772";"11:20:41 14-01-2021";"خوبه"
"729";"masoma751";"11:21:53 14-01-2021";"خوبه"
"730";"katab65";"11:22:37 14-01-2021";"خوبه"
"731";"iranman80";"11:23:42 14-01-2021";"خوب بود"
"732";"zamana46";"11:24:09 14-01-2021";"عالیه"
"733";"aftabi96";"11:25:28 14-01-2021";"خوبه"
"734";"bhtarin80";"11:26:30 14-01-2021";"عالیه"
"735";"mohammad.12as";"11:27:17 14-01-2021";"خوب بود"
"736";"masoma.570";"11:28:28 14-01-2021";"خوب بود"
"737";"gahadi.33";"11:28:37 14-01-2021";"عالی بود"
"738";"gahanman21";"11:28:51 14-01-2021";"عالیه"
"739";"donyama66";"11:29:34 14-01-2021";"خوبه"
"740";"hami.salmani";"11:29:45 14-01-2021";"ملی پلاس عالیه"
"741";"hami.salmani";"11:29:53 14-01-2021";"ملی پلاس انقلابی در شعب"
"742";"hami.salmani";"11:30:39 14-01-2021";"ملی پلاس تجربه متفاوت"
"743";"donyama66";"11:30:45 14-01-2021";"خوبه"
"744";"hami.salmani";"11:31:04 14-01-2021";"خیلی مجموعه کاملی هستش"
"745";"hami.salmani";"11:31:19 14-01-2021";"کتابخانه خیلی قشنگی داره"
"746";"hami.salmani";"11:31:29 14-01-2021";"فضای خوبی داره"
"747";"hami.salmani";"11:31:38 14-01-2021";"آرامش با ملی پلاس"
"748";"barani.222";"11:31:56 14-01-2021";"خوبه"
"749";"hami.salmani";"11:32:11 14-01-2021";"بانک ملی متفاوت از سایر بانکها"
"750";"hami.salmani";"11:32:25 14-01-2021";"ملی پلاس دوست داشتنی"
"751";"hami.salmani";"11:33:26 14-01-2021";"اعتماد با ملی پلاس"
"752";"bahari.444";"11:33:59 14-01-2021";"عالی بود"
"753";"noorani.22";"11:36:17 14-01-2021";"خوب بود"
"754";"bahari.332";"11:37:35 14-01-2021";"عالیه"
"755";"farab.22";"11:38:17 14-01-2021";"خوب بود"
"756";"golha.80";"11:38:29 14-01-2021";"خوب بود"
"757";"tabash.22";"11:39:07 14-01-2021";"عالی بود"
"758";"tabash.22";"11:39:17 14-01-2021";"عالی بود"
"759";"samane.140";"11:39:38 14-01-2021";"عالیه"
"760";"mahtabi.222";"11:40:19 14-01-2021";"خوب بود"
"761";"delldarman.21";"11:41:07 14-01-2021";"خوبه"
"762";"dedar.33";"11:41:21 14-01-2021";"عالی بود"
"763";"hamta.b.12";"11:42:09 14-01-2021";"عالیه"
"764";"atefeh.891";"11:42:23 14-01-2021";"خوب بود"
"765";"madareman.9";"11:43:21 14-01-2021";"جالب بود"
"766";"yousefashghane";"11:44:37 14-01-2021";"خیلی عالیه موفق باشید"
"767";"yousefashghane";"11:45:35 14-01-2021";"👏"
"768";"sajad_ghasemi90";"11:46:11 14-01-2021";"عالی قسمت کتابخونش،حس خوبی به علاقه مندانش میده ،ممنون از تمام پرسنل بانک ملی💔💛💛💔💛💔👏👏💔💛💔💛"
"769";"goolbanoo.8";"11:46:32 14-01-2021";"خوبه"
"770";"sajad_ghasemi90";"11:47:06 14-01-2021";"💔💛🥇💛💔"
"771";"mehrbantar.11";"11:47:21 14-01-2021";"خوب بود"
"772";"roozegar.75";"11:49:23 14-01-2021";"خوب بود"
"773";"alis.2111";"11:49:51 14-01-2021";"عالیه"
"774";"yaali.001";"11:50:42 14-01-2021";"عالیه"
"775";"bsky19558";"12:14:48 14-01-2021";"عالیه"
"776";"fmah214";"12:19:15 14-01-2021";"بسیار عالی و جالب بود👌🏻👌🏻 @poisongirl35"
"777";"bsky19558";"12:19:27 14-01-2021";"واقعا باید به اتاق فکر بانک ملی احسنت گفت"
"778";"bsky19558";"12:19:31 14-01-2021";"درود بر شما"
"779";"fmah214";"12:19:49 14-01-2021";"بسیار زیبا😍😍 @f.moon96"
"780";"bsky19558";"12:19:50 14-01-2021";"فضای فوق العاده ایجاد شده"
"781";"fmah214";"12:20:14 14-01-2021";"چه عالی😍👌🏻 @atefeh_moon"
"782";"bsky19558";"12:20:33 14-01-2021";"ملی پلاس شعبه ارامش"
"783";"fmah214";"12:20:33 14-01-2021";"حس بسیار خوبی داشت👌🏻👌🏻👌🏻"
"784";"bsky19558";"12:21:17 14-01-2021";"ملی پلاس انقلابی در شعب"
"785";"bsky19558";"12:21:30 14-01-2021";"فضای دلنشین"
"786";"fmah214";"12:21:36 14-01-2021";"کاش همه بانک ها همین شکلی بودن 👌🏻👏🏻"
"787";"bsky19558";"12:21:42 14-01-2021";"مجموعه کاملی هستش"
"788";"bsky19558";"12:21:48 14-01-2021";"محشره"
"789";"bsky19558";"12:21:55 14-01-2021";"بی نظیر"
"790";"bsky19558";"12:22:00 14-01-2021";"دوست داشتنی"
"791";"bsky19558";"12:23:42 14-01-2021";"خداقوت"
"792";"bsky19558";"12:23:49 14-01-2021";"خسته نباشید"
"793";"bsky19558";"12:24:06 14-01-2021";"بانک ملی بانک پیشگام"
"794";"bsky19558";"12:24:33 14-01-2021";"بانک ملی بانک اینده"
"795";"svaziri21";"12:38:45 14-01-2021";"بسیارعالی ،زیباوشایسته ایرانیان وبانک ملی ایرانیان وکارارزشمندمرسی ازبانک ملی که همیشه به بهترین ودیشرفت می اندیشد"
"796";"svaziri21";"12:38:54 14-01-2021";"@rafighe._.khoda"
"797";"svaziri21";"12:39:04 14-01-2021";"@farvardinikhas31"
"798";"svaziri21";"12:39:11 14-01-2021";"@yasig75"
"799";"mrd_mohammadreza";"12:49:41 14-01-2021";"افتخار"
"800";"s.baraniiii";"12:55:39 14-01-2021";"خیلی عالی خوب.لذت بخش و باعث افتخار ❤️"
"801";"s.baraniiii";"12:55:48 14-01-2021";"@khatere._.jf"
"802";"s.baraniiii";"12:56:06 14-01-2021";"@tayyebeh._.bakhshi عالی لذت بخش و باعث افتخار"
"803";"s.baraniiii";"12:56:15 14-01-2021";"@naji.jaf"
"804";"s.baraniiii";"12:56:23 14-01-2021";"@wrwjk4432"
"805";"s.baraniiii";"12:56:35 14-01-2021";"@sherykka"
"806";"fahime_shokoohi";"13:01:34 14-01-2021";"عالیه 👏بانک ملی بانک مورد اعتماد همه🍃😍"
"807";"fahime_shokoohi";"13:01:51 14-01-2021";"@mahboobe2884"
"808";"labkhand658";"13:02:12 14-01-2021";"خوبه"
"809";"madarjan86";"13:04:11 14-01-2021";"خوبخ"
"810";"dellman57";"13:05:36 14-01-2021";"خوب بود"
"811";"zendagi757";"13:09:18 14-01-2021";"خوب بود"
"812";"mojtaba.ghasemi.70";"13:12:11 14-01-2021";"خیلی جالب بود کاش تو کاشان هم شعبه #ملی_پلاس راه اندازی بشه"
"813";"zahra.b.t.3";"13:12:13 14-01-2021";"خوبه"
"814";"sheikh.payam";"13:13:41 14-01-2021";"واقعا عالی 👌"
"815";"sheikh.payam";"13:13:52 14-01-2021";"😍😍 لوگو خیلی جذابه"
